"Naimenovanie obrazovatelnoy organizatsii,Kod professii,Naimenovanie pokazateley,Summarnyy vypusk 2021,Trudoustroeny,v sootvetstvii s osvoennoy professiey,rabotayut na protyazhenii ne menee 4-kh mesyatsev,IP,Samozanyatye,Prodolzhili obuchenie,Prokhodyat sluzhbu v armii po prizyvu,Prokhodyat sluzhbu v armii na kontraktnoy osnove,Nakhodyatsya v otpuske po ukhodu za rebenkom,Neformalnaya zanyatost,Zaregistrirovany v tsentrakh zanyatosti v kachestve bezrabotnykh,Ne imeyut motivatsii k trudoustroystvu,Inye prichiny,Smert; tyazheloe sostoyanie zdorovya,Nakhodyatsya pod sledstviem; otbyvayut nakazanie ,Pereezd za predely Rossiyskoy Federatsii,Ne mogut trudoustraivatsya v svyazi s ukhodom za bolnymi rodstvennikami,Vypuskniki iz chisla inostrannykh grazhdan,Inoe,budut trudoustroeny,budut IP,budut samozanyatymi,budut prizvany v armiyu,budut v armii na kontraktnoy osnove,budut prodolzhat obuchenie"
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,09.02.05 Prikladnaya informatika (po otraslyam),iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,09.02.05 Prikladnaya informatika (po otraslyam),Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,09.02.05 Prikladnaya informatika (po otraslyam),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,13.02.11 Tekhnicheskaya ekspluatatsiya i obsluzhivanie elektricheskogo i elektromekhanicheskogo oborudovaniya (po otraslyam),Vsego  (obschaya chislennost vypusknikov),46,19,18,18,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,13.02.11 Tekhnicheskaya ekspluatatsiya i obsluzhivanie elektricheskogo i elektromekhanicheskogo oborudovaniya (po otraslyam),iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,13.02.11 Tekhnicheskaya ekspluatatsiya i obsluzhivanie elektricheskogo i elektromekhanicheskogo oborudovaniya (po otraslyam),iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,13.02.11 Tekhnicheskaya ekspluatatsiya i obsluzhivanie elektricheskogo i elektromekhanicheskogo oborudovaniya (po otraslyam),Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,13.02.11 Tekhnicheskaya ekspluatatsiya i obsluzhivanie elektricheskogo i elektromekhanicheskogo oborudovaniya (po otraslyam),Imeyut dogovor o tselevom obuchenii,23,8,8,8,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,15.02.01 Montazh i tekhnicheskaya ekspluatatsiya promyshlennogo oborudovaniya (po otraslyam),Vsego  (obschaya chislennost vypusknikov),36,14,13,13,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,15.02.01 Montazh i tekhnicheskaya ekspluatatsiya promyshlennogo oborudovaniya (po otraslyam),iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,15.02.01 Montazh i tekhnicheskaya ekspluatatsiya promyshlennogo oborudovaniya (po otraslyam),iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,15.02.01 Montazh i tekhnicheskaya ekspluatatsiya promyshlennogo oborudovaniya (po otraslyam),Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,15.02.01 Montazh i tekhnicheskaya ekspluatatsiya promyshlennogo oborudovaniya (po otraslyam),Imeyut dogovor o tselevom obuchenii,26,10,9,9,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,15.02.08 Tekhnologiya mashinostroeniya,Vsego  (obschaya chislennost vypusknikov),37,18,18,18,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,15.02.08 Tekhnologiya mashinostroeniya,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,15.02.08 Tekhnologiya mashinostroeniya,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,15.02.08 Tekhnologiya mashinostroeniya,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,15.02.08 Tekhnologiya mashinostroeniya,Imeyut dogovor o tselevom obuchenii,21,15,15,15,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,22.02.05 Obrabotka metallov davleniem,Vsego  (obschaya chislennost vypusknikov),48,29,27,27,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,22.02.05 Obrabotka metallov davleniem,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,22.02.05 Obrabotka metallov davleniem,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,22.02.05 Obrabotka metallov davleniem,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,22.02.05 Obrabotka metallov davleniem,Imeyut dogovor o tselevom obuchenii,23,10,10,10,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,40.02.01 Pravo i organizatsiya sotsialnogo obespecheniya,Vsego  (obschaya chislennost vypusknikov),31,11,9,9,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,40.02.01 Pravo i organizatsiya sotsialnogo obespecheniya,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,40.02.01 Pravo i organizatsiya sotsialnogo obespecheniya,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,40.02.01 Pravo i organizatsiya sotsialnogo obespecheniya,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy metallurgicheskiy kolledzh,40.02.01 Pravo i organizatsiya sotsialnogo obespecheniya,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,08.01.07 Master obschestroitelnykh rabot,Vsego  (obschaya chislennost vypusknikov),21,5,4,0,0,0,1,10,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,08.01.07 Master obschestroitelnykh rabot,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,08.01.07 Master obschestroitelnykh rabot,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,08.01.07 Master obschestroitelnykh rabot,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,08.01.07 Master obschestroitelnykh rabot,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,08.01.08 Master otdelochnykh stroitelnykh rabot,Vsego  (obschaya chislennost vypusknikov),21,14,11,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,08.01.08 Master otdelochnykh stroitelnykh rabot,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,08.01.08 Master otdelochnykh stroitelnykh rabot,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,08.01.08 Master otdelochnykh stroitelnykh rabot,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,08.01.08 Master otdelochnykh stroitelnykh rabot,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,08.01.09 Slesar po stroitelno-montazhnym rabotam,Vsego  (obschaya chislennost vypusknikov),22,8,6,0,0,0,0,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,08.01.09 Slesar po stroitelno-montazhnym rabotam,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,08.01.09 Slesar po stroitelno-montazhnym rabotam,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,08.01.09 Slesar po stroitelno-montazhnym rabotam,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,08.01.09 Slesar po stroitelno-montazhnym rabotam,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,09.01.03 Master po obrabotke tsifrovoy informatsii,Vsego  (obschaya chislennost vypusknikov),26,10,7,0,0,0,2,4,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,09.01.03 Master po obrabotke tsifrovoy informatsii,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,09.01.03 Master po obrabotke tsifrovoy informatsii,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,09.01.03 Master po obrabotke tsifrovoy informatsii,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,09.01.03 Master po obrabotke tsifrovoy informatsii,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,15.01.05 Svarschik (ruchnoy i chastichno mekhanizirovannoy svarki (naplavki),Vsego  (obschaya chislennost vypusknikov),24,6,4,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,15.01.05 Svarschik (ruchnoy i chastichno mekhanizirovannoy svarki (naplavki),iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,15.01.05 Svarschik (ruchnoy i chastichno mekhanizirovannoy svarki (naplavki),iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,15.01.05 Svarschik (ruchnoy i chastichno mekhanizirovannoy svarki (naplavki),Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,15.01.05 Svarschik (ruchnoy i chastichno mekhanizirovannoy svarki (naplavki),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,19.02.10 Tekhnologiya produktsii obschestvennogo pitaniya,Vsego  (obschaya chislennost vypusknikov),36,9,7,0,0,0,2,7,0,3,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,19.02.10 Tekhnologiya produktsii obschestvennogo pitaniya,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,19.02.10 Tekhnologiya produktsii obschestvennogo pitaniya,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,19.02.10 Tekhnologiya produktsii obschestvennogo pitaniya,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,19.02.10 Tekhnologiya produktsii obschestvennogo pitaniya,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,22.02.06 Svarochnoe proizvodstvo,Vsego  (obschaya chislennost vypusknikov),12,11,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,22.02.06 Svarochnoe proizvodstvo,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,22.02.06 Svarochnoe proizvodstvo,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,22.02.06 Svarochnoe proizvodstvo,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,22.02.06 Svarochnoe proizvodstvo,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,23.01.03 Avtomekhanik,Vsego  (obschaya chislennost vypusknikov),23,4,4,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,23.01.03 Avtomekhanik,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,23.01.03 Avtomekhanik,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,23.01.03 Avtomekhanik,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,23.01.03 Avtomekhanik,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,35.01.14 Master po tekhnicheskomu obsluzhivaniyu i remontu mashinno-traktornogo parka,Vsego  (obschaya chislennost vypusknikov),22,9,8,0,0,0,1,7,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,35.01.14 Master po tekhnicheskomu obsluzhivaniyu i remontu mashinno-traktornogo parka,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,35.01.14 Master po tekhnicheskomu obsluzhivaniyu i remontu mashinno-traktornogo parka,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,35.01.14 Master po tekhnicheskomu obsluzhivaniyu i remontu mashinno-traktornogo parka,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,35.01.14 Master po tekhnicheskomu obsluzhivaniyu i remontu mashinno-traktornogo parka,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAPOU SO Pervouralskiy politekhnikum,38.01.02 Prodavets; kontroler-kassir,Vsego  (obschaya chislennost vypusknikov),20,10,7,0,0,0,1,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Pervouralskiy politekhnikum,38.01.02 Prodavets; kontroler-kassir,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Pervouralskiy politekhnikum,38.01.02 Prodavets; kontroler-kassir,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Pervouralskiy politekhnikum,38.01.02 Prodavets; kontroler-kassir,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Pervouralskiy politekhnikum,38.01.02 Prodavets; kontroler-kassir,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
GAPOU SO Pervouralskiy politekhnikum,43.01.02 Parikmakher,Vsego  (obschaya chislennost vypusknikov),22,10,8,0,0,0,4,0,0,1,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,43.01.02 Parikmakher,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,43.01.02 Parikmakher,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,43.01.02 Parikmakher,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Pervouralskiy politekhnikum,43.01.02 Parikmakher,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Polevskoy mnogoprofilnyy tekhnikum im. V.I. Nazarova,13.02.11 Tekhnicheskaya ekspluatatsiya i obsluzhivanie elektricheskogo i elektromekhanicheskogo oborudovaniya (po otraslyam),Vsego  (obschaya chislennost vypusknikov),29,15,8,15,0,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Polevskoy mnogoprofilnyy tekhnikum im. V.I. Nazarova,13.02.11 Tekhnicheskaya ekspluatatsiya i obsluzhivanie elektricheskogo i elektromekhanicheskogo oborudovaniya (po otraslyam),iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Polevskoy mnogoprofilnyy tekhnikum im. V.I. Nazarova,13.02.11 Tekhnicheskaya ekspluatatsiya i obsluzhivanie elektricheskogo i elektromekhanicheskogo oborudovaniya (po otraslyam),iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Polevskoy mnogoprofilnyy tekhnikum im. V.I. Nazarova,13.02.11 Tekhnicheskaya ekspluatatsiya i obsluzhivanie elektricheskogo i elektromekhanicheskogo oborudovaniya (po otraslyam),Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Polevskoy mnogoprofilnyy tekhnikum im. V.I. Nazarova,13.02.11 Tekhnicheskaya ekspluatatsiya i obsluzhivanie elektricheskogo i elektromekhanicheskogo oborudovaniya (po otraslyam),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Polevskoy mnogoprofilnyy tekhnikum im. V.I. Nazarova,15.01.23 Naladchik stankov i oborudovaniya v mekhanoobrabotke,Vsego  (obschaya chislennost vypusknikov),17,9,5,9,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Polevskoy mnogoprofilnyy tekhnikum im. V.I. Nazarova,15.01.23 Naladchik stankov i oborudovaniya v mekhanoobrabotke,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Polevskoy mnogoprofilnyy tekhnikum im. V.I. Nazarova,15.01.23 Naladchik stankov i oborudovaniya v mekhanoobrabotke,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Polevskoy mnogoprofilnyy tekhnikum im. V.I. Nazarova,15.01.23 Naladchik stankov i oborudovaniya v mekhanoobrabotke,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Polevskoy mnogoprofilnyy tekhnikum im. V.I. Nazarova,15.01.23 Naladchik stankov i oborudovaniya v mekhanoobrabotke,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Polevskoy mnogoprofilnyy tekhnikum im. V.I. Nazarova,15.02.01 Montazh i tekhnicheskaya ekspluatatsiya promyshlennogo oborudovaniya (po otraslyam),Vsego  (obschaya chislennost vypusknikov),26,15,12,15,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Polevskoy mnogoprofilnyy tekhnikum im. V.I. Nazarova,15.02.01 Montazh i tekhnicheskaya ekspluatatsiya promyshlennogo oborudovaniya (po otraslyam),iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Polevskoy mnogoprofilnyy tekhnikum im. V.I. Nazarova,15.02.01 Montazh i tekhnicheskaya ekspluatatsiya promyshlennogo oborudovaniya (po otraslyam),iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
